"cell_id","original_table","row","physical_column","grid_column","span","vertical_merge","row_label","original_value","typeset_value","normalized_original_numbering","numeric_data_cell","metric","before_bold","after_bold","venue_year_added","pdf_numeric_check","tex_file","typeset_tex","verification_status","column_maximum","rank_check","emphasis_authorized_change","pdf_bold_check","pdf_font"
"T02R06C06","2","6","6","6","1","","f-VAEGAN-D2 [25]","17.29","17.29","17.29","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{17.29}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C07","2","6","7","7","1","","f-VAEGAN-D2 [25]","8.47","8.47","8.47","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{8.47}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C08","2","6","8","8","1","","f-VAEGAN-D2 [25]","11.37","11.37","11.37","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.37}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C09","2","6","9","9","1","","f-VAEGAN-D2 [25]","11.11","11.11","11.11","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.11}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C10","2","6","10","10","1","","f-VAEGAN-D2 [25]","4.36","4.36","4.36","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{4.36}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C11","2","6","11","11","1","","f-VAEGAN-D2 [25]","2.14","2.14","2.14","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{2.14}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C12","2","6","12","12","1","","f-VAEGAN-D2 [25]","2.87","2.87","2.87","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{2.87}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R06C13","2","6","13","13","1","","f-VAEGAN-D2 [25]","2.40","2.40","2.40","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{2.40}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C01","2","7","1","1","1","","APN [24]","APN [24]","APN [24] NeurIPS'20","APN [24]","False","False","False","False","NeurIPS'20","not_numeric","source/tables/table-02-main-results.tex","APN \cite{xu2020apn} \SGTGvenue{NeurIPS'20}","PASS_CONTENT","","","","",""
"T02R07C02","2","7","2","2","1","","APN [24]","7.48","7.48","7.48","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{7.48}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C03","2","7","3","3","1","","APN [24]","3.88","3.88","3.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{3.88}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C04","2","7","4","4","1","","APN [24]","5.11","5.11","5.11","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{5.11}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C05","2","7","5","5","1","","APN [24]","4.49","4.49","4.49","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{4.49}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C06","2","7","6","6","1","","APN [24]","28.46","28.46","28.46","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{28.46}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C07","2","7","7","7","1","","APN [24]","16.16","16.16","16.16","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{16.16}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C08","2","7","8","8","1","","APN [24]","20.61","20.61","20.61","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{20.61}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C09","2","7","9","9","1","","APN [24]","16.44","16.44","16.44","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{16.44}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C10","2","7","10","10","1","","APN [24]","9.84","9.84","9.84","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{9.84}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C11","2","7","11","11","1","","APN [24]","5.76","5.76","5.76","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{5.76}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C12","2","7","12","12","1","","APN [24]","7.27","7.27","7.27","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{7.27}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R07C13","2","7","13","13","1","","APN [24]","6.34","6.34","6.34","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{6.34}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C01","2","8","1","1","1","","CJME [1]","CJME [1]","CJME [1] WACV'20","CJME [1]","False","False","False","False","WACV'20","not_numeric","source/tables/table-02-main-results.tex","CJME \cite{parida2020cjme} \SGTGvenue{WACV'20}","PASS_CONTENT","","","","",""
"T02R08C02","2","8","2","2","1","","CJME [1]","11.96","11.96","11.96","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.96}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C03","2","8","3","3","1","","CJME [1]","5.41","5.41","5.41","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{5.41}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C04","2","8","4","4","1","","CJME [1]","7.45","7.45","7.45","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{7.45}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C05","2","8","5","5","1","","CJME [1]","6.84","6.84","6.84","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{6.84}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C06","2","8","6","6","1","","CJME [1]","48.18","48.18","48.18","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{48.18}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C07","2","8","7","7","1","","CJME [1]","17.68","17.68","17.68","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{17.68}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C08","2","8","8","8","1","","CJME [1]","25.87","25.87","25.87","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{25.87}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C09","2","8","9","9","1","","CJME [1]","20.46","20.46","20.46","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{20.46}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C10","2","8","10","10","1","","CJME [1]","16.06","16.06","16.06","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{16.06}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C11","2","8","11","11","1","","CJME [1]","9.13","9.13","9.13","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{9.13}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C12","2","8","12","12","1","","CJME [1]","11.64","11.64","11.64","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.64}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R08C13","2","8","13","13","1","","CJME [1]","9.92","9.92","9.92","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{9.92}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C01","2","9","1","1","1","","AVGZSLNet [2]","AVGZSLNet [2]","AVGZSLNet [2] WACV'21","AVGZSLNet [2]","False","False","False","False","WACV'21","not_numeric","source/tables/table-02-main-results.tex","AVGZSLNet \cite{mazumder2021avgzslnet} \SGTGvenue{WACV'21}","PASS_CONTENT","","","","",""
"T02R09C02","2","9","2","2","1","","AVGZSLNet [2]","13.02","13.02","13.02","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{13.02}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C03","2","9","3","3","1","","AVGZSLNet [2]","2.88","2.88","2.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{2.88}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C04","2","9","4","4","1","","AVGZSLNet [2]","4.71","4.71","4.71","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{4.71}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C05","2","9","5","5","1","","AVGZSLNet [2]","5.44","5.44","5.44","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{5.44}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C06","2","9","6","6","1","","AVGZSLNet [2]","56.26","56.26","56.26","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{56.26}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C07","2","9","7","7","1","","AVGZSLNet [2]","34.37","34.37","34.37","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{34.37}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C08","2","9","8","8","1","","AVGZSLNet [2]","42.67","42.67","42.67","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{42.67}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C09","2","9","9","9","1","","AVGZSLNet [2]","35.66","35.66","35.66","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{35.66}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C10","2","9","10","10","1","","AVGZSLNet [2]","14.81","14.81","14.81","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{14.81}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C11","2","9","11","11","1","","AVGZSLNet [2]","11.11","11.11","11.11","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.11}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C12","2","9","12","12","1","","AVGZSLNet [2]","12.70","12.70","12.70","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{12.70}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R09C13","2","9","13","13","1","","AVGZSLNet [2]","12.39","12.39","12.39","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{12.39}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C01","2","10","1","1","1","","AVCA [3]","AVCA [3]","AVCA [3] CVPR'22","AVCA [3]","False","False","False","False","CVPR'22","not_numeric","source/tables/table-02-main-results.tex","AVCA \cite{mercea2022avca} \SGTGvenue{CVPR'22}","PASS_CONTENT","","","","",""
"T02R10C02","2","10","2","2","1","","AVCA [3]","32.47","32.47","32.47","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{32.47}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C03","2","10","3","3","1","","AVCA [3]","6.81","6.81","6.81","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{6.81}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C04","2","10","4","4","1","","AVCA [3]","11.26","11.26","11.26","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{11.26}","PASS_CONTENT","22.78","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C05","2","10","5","5","1","","AVCA [3]","8.16","8.16","8.16","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{8.16}","PASS_CONTENT","17.65","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C06","2","10","6","6","1","","AVCA [3]","34.90","34.90","34.90","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{34.90}","PASS_CONTENT","86.32","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C07","2","10","7","7","1","","AVCA [3]","38.67","38.67","38.67","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{38.67}","PASS_CONTENT","46.97","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C08","2","10","8","8","1","","AVCA [3]","36.69","36.69","36.69","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{36.69}","PASS_CONTENT","60.63","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C09","2","10","9","9","1","","AVCA [3]","38.67","38.67","38.67","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{38.67}","PASS_CONTENT","55.22","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C10","2","10","10","10","1","","AVCA [3]","24.04","24.04","24.04","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{24.04}","PASS_CONTENT","47.28","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C11","2","10","11","11","1","","AVCA [3]","19.88","19.88","19.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{19.88}","PASS_CONTENT","23.61","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C12","2","10","12","12","1","","AVCA [3]","21.76","21.76","21.76","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{21.76}","PASS_CONTENT","31.49","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R10C13","2","10","13","13","1","","AVCA [3]","20.88","20.88","20.88","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{20.88}","PASS_CONTENT","23.96","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R11C01","2","11","1","1","1","","TCaF [5]","TCaF [5]","TCaF [5] ECCV'22","TCaF [5]","False","False","False","False","ECCV'22","not_numeric","source/tables/table-02-main-results.tex","TCaF \cite{mercea2022tcaf} \SGTGvenue{ECCV'22}","PASS_CONTENT","","","","",""
"T02R11C02","2","11","2","2","1","","TCaF [5]","12.63","12.63","12.63","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{12.63}","PASS_CONTENT","48.33","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
"T02R11C03","2","11","3","3","1","","TCaF [5]","6.72","6.72","6.72","True","True","False","False","","PASS_EXACT_RENDERED_STRING","source/tables/table-02-main-results.tex","\SGTGnum{6.72}","PASS_CONTENT","16.87","PASS","False","PASS_RENDERED_FONT","/OGRRSS+LMSans9-Regular"
